9/5/2021,19:45:48,94.52748709,44.20248107,988.6901192,106.0390505,28.00993182,989.169122,-92.11159833,41.867071,255.6,9/19/2021,10:18:37
9/5/2021,19:45:58,94.61133243,44.23817632,988.7376429,105.9461674,28.31484559,989.2253218,-92.11159783,41.86706783,256.6,9/19/2021,10:18:47
9/5/2021,19:46:07,94.63928088,44.30928448,988.7085727,105.5096177,28.14731334,989.195725,-92.1116,41.86707117,255.4,9/19/2021,10:18:56
9/5/2021,19:46:16,94.71381012,44.23838829,988.7478165,104.998763,28.42947515,989.0989884,-92.11159667,41.86706233,254.2,9/19/2021,10:19:05
9/5/2021,19:46:25,94.80697171,43.98391914,988.7227545,104.7572686,27.7861597,989.1329023,-92.11160417,41.86705133,254.9,9/19/2021,10:19:14
9/5/2021,19:46:34,94.82560404,43.74703541,988.6853992,105.4445997,27.34259524,989.1651339,-92.11160167,41.86706133,256,9/19/2021,10:19:23
9/5/2021,19:46:43,94.90013336,43.61089658,988.72463,105.7511131,27.80934687,989.1615683,-92.1115965,41.8670715,254.9,9/19/2021,10:19:32
9/5/2021,19:46:52,94.94671421,43.55171317,988.7120869,105.6675185,27.54425968,989.1981295,-92.111597,41.86707533,251.4,9/19/2021,10:19:41
9/5/2021,19:47:01,94.99329506,43.55176882,988.69954,105.992609,27.53785254,989.2391656,-92.11159467,41.86707467,252,9/19/2021,10:19:50
9/5/2021,19:47:10,95.04919211,43.42740673,988.7761293,106.1319336,27.83834632,989.1967946,-92.1115885,41.86707917,252.4,9/19/2021,10:19:59
9/5/2021,19:47:19,95.08645681,43.2259707,988.7013918,105.9368791,27.35703553,989.2169609,-92.11158233,41.867081,253.1,9/19/2021,10:20:08
9/5/2021,19:47:28,95.14235389,43.18453,988.697106,105.4910411,27.5840948,989.1510506,-92.11158583,41.86707767,253,9/19/2021,10:20:17
9/5/2021,19:47:38,95.19825099,43.06603293,988.7197754,105.8811493,27.18229691,989.1667962,-92.111591,41.8670695,255.1,9/19/2021,10:20:27
9/5/2021,19:47:47,95.2541481,43.06606491,988.7424428,106.2062402,26.7814075,989.2077415,-92.11159717,41.8670675,256,9/19/2021,10:20:36
